Employee ID,Name,Department,Salary
10799,Gad Griswold,Development,68340
10800,Yuchang Matzke,Production,61104
10802,Masato Setlzner,Production,68904
10804,Terresa Benantar,Sales,44465
10805,Kerhong Bernick,Research,87978
10806,Giap Matzel,Human Resources,79396
10806,Giap Matzel,Finance,79396
10807,Munehiro Zallocco,Sales,60700
10808,Chenxi Leijenhorst,Development,65884
10809,Shim Feldhoffer,Development,69004
10810,Lijie Lunn,Sales,63651
10811,Ashish Fortenbacher,Production,50012
10813,Shalesh Shumilov,Sales,83035
10814,Nidapan Dymetman,Sales,83290
10815,Renny Pramanik,Human Resources,57314
10816,Morris Caine,Customer Service,68737
10817,Uri Rullman,Customer Service,78202
10817,Uri Rullman,Sales,78202
10818,Huan Monarch,Human Resources,50813
10820,Baocai Pena,Marketing,87476
10822,Masaru Passino,Development,77721
10823,Arfst Mikschl,Human Resources,40063
10824,Kirk Kalsbeek,Marketing,60969
10825,Fan Fairtlough,Development,79314
10825,Fan Fairtlough,Production,79314
10826,Arnd Anandan,Development,79304
10827,Willard Danley,Finance,65206
10830,Fen Fiebach,Marketing,71748
10831,Toong Driscoll,Development,88183
10832,Hidde Bergere,Sales,99869
10833,Krisda Gecseg,Quality Management,45557
10834,Huiqun Rajcani,Production,65548
10835,Tomoyuki Kermarrec,Production,54619
10836,Jianhua Leivant,Sales,99085
10836,Jianhua Leivant,Customer Service,99085
10838,Deniz Ramras,Quality Management,70222
10839,Gurbir Katiyar,Production,56867
10840,Mohammad Koshino,Production,52078
10841,Pranav Lieberherr,Customer Service,61080
10843,Honesty Smeets,Development,66330
10844,Dipayan Koprowski,Development,53781
10845,Hidde Tasistro,Development,83424
10846,Tokuyasu Serre,Development,48419
10846,Tokuyasu Serre,Research,48419
10847,Theirry Danley,Research,67036
10848,Fen Bratsberg,Production,87285
10849,Makato Mayerwieser,Development,84839
10851,Piyawadee Copas,Research,66516
10852,Hercules Munck,Production,73298
10853,Yoshinari Kalloufi,Quality Management,69461
10854,Jagoda Nannarelli,Development,51334
10855,Kwangho Reinhart,Finance,54124
10855,Kwangho Reinhart,Sales,54124
10857,Fusako Stenning,Sales,78714
10858,Kenroku Gonthier,Development,58588
10859,King Bernini,Marketing,74030
10860,Gino Werthner,Quality Management,47539
10862,Zhenbing Kadhim,Sales,106685
10863,Byong Bhattacharjee,Production,83361
10864,Elliott Spieker,Sales,86188
10866,Fayez Yeung,Finance,66411
10868,Houman Unno,Production,82133
10870,Shahid Leppanen,Production,91601
10871,Aram Gilg,Customer Service,43004
10872,Karoline Speel,Finance,62584
10873,Sukumar Wegerle,Finance,84060
10874,Mahmut Borstler,Quality Management,84001
10874,Mahmut Borstler,Production,84001
10875,Filipp Suri,Quality Management,74304
10877,Subir Biron,Marketing,80508
10878,Lakshmi Deville,Sales,84104
10879,Muzhong Chleq,Development,91902
10880,Weiye Nitsche,Production,64564
10882,Fun Heuser,Development,49164
10883,Shimshon Champarnaud,Production,49389
10884,Teunis Kleiser,Development,56269
10885,Rayond Cronau,Sales,97533
10885,Rayond Cronau,Marketing,97533
10886,Sushant Begiun,Development,56038
10887,Lunjin DeMori,Development,101291
10889,Cheong Coors,Sales,89362
10890,Ramzi Furudate,Sales,95299
10891,Susanne Jiang,Development,55629
10892,Kazunori Vieth,Human Resources,60365
10893,Danil Kropatsch,Marketing,99925
10894,Suebskul Srimani,Production,72239
10896,Adil Taubenfeld,Production,46963
10897,Arno Kumaresan,Sales,136004
10898,Munenori Markovitch,Production,74474
10899,Valery Rousseau,Marketing,76597
10900,Ferdinand Prenel,Development,56503
10901,Chrisa Narahara,Finance,51882
10903,Visit Nyanchama,Customer Service,72986
10904,Debatosh Colorni,Development,70230
10906,Munehiro Carrere,Finance,71378
10906,Munehiro Carrere,Sales,71378
10907,JiYoung Luks,Human Resources,63185
10908,Rajmohan Koblick,Human Resources,65510
10909,Georgi Atchley,Development,96667
10910,Arco Jervis,Customer Service,65863
10911,Shay Casley,Production,105549
10913,Narain Thummel,Finance,70728
10915,Valery Skafidas,Production,73004
10916,Make Spataro,Production,55677
10916,Make Spataro,Development,55677
10917,Tesuya Slaats,Development,95052
10919,Reinhard Lindenbaum,Marketing,90091
10920,Ronghao Narahara,Human Resources,61471
10921,Mara Bahi,Production,99406
10923,Younwoo Maquelin,Sales,79583
10924,Hironoby Atchley,Sales,108286
10925,Heng Waterhouse,Production,63577
10926,Leni Eppinger,Production,71265
10926,Leni Eppinger,Customer Service,71265
10927,Gal Scallan,Marketing,71200
10928,Udaiprakash Schmezko,Marketing,61142
10929,Sumali Arlazarov,Marketing,68325
10930,Arch Minakawa,Production,65912
10932,Avishai Picci,Development,52036
10933,Juyoung Seghrouchni,Production,60672
10934,Bartek Strooper,Finance,60067
10935,Morris Famili,Finance,73771
10936,Mountaz Schicker,Human Resources,61324
10937,Anyuan Nanard,Production,74468
10937,Anyuan Nanard,Development,74468
10938,Shaowei Iisaku,Marketing,108280
10939,Matk Akazan,Quality Management,51167
10941,Katsuyuki Norsworthy,Marketing,58573
10942,Toshimitsu Larfeldt,Development,46775
10943,Berna Skafidas,Development,66362
10944,Remko Zyda,Production,54950
10945,Kazuhiro Kushnir,Production,59643
10946,Shaz Kabayashi,Customer Service,72210
10947,Gor Usery,Customer Service,53199
10949,Shigeichiro Wroclawski,Finance,73234
10951,Marco Iisaku,Finance,70511
10953,Jahangir Laventhal,Sales,101751
10954,Ranga Burnard,Customer Service,48707
10955,Urs Danley,Sales,125713
10956,Arno Picel,Development,55271
10956,Arno Picel,Production,55271
10957,Duke Schnabel,Sales,70434
10958,Huican Katalagarianos,Development,75805
10960,Billur Braunschweig,Sales,70123
10961,Weiwu Choobineh,Development,91074
10962,Naraig Kugler,Sales,100477
10964,Takushi Bolsens,Finance,85414
10965,Eckart Braunschweig,Sales,95372
10966,Danel Pardalos,Research,80829
10966,Danel Pardalos,Production,80829
10967,Eran Adachi,Development,65102
10968,Lakshmi Kolinko,Sales,102344
10969,Premal Noriega,Development,51041
10970,Gen Tiemann,Production,49771
10972,Fumiko Asser,Development,69408
10973,Valdiodio Raczkowsky,Development,80438
10974,Muneo Papsdorf,Development,62025
10975,Peternela Birnbaum,Customer Service,57909
10975,Peternela Birnbaum,Production,57909
10976,Hitomi Valette,Production,42858
10978,Huiqun Bellone,Production,86796
10979,Elrique Raney,Production,80142
10980,Filipp Munawer,Development,85016
10981,Sugwoo Dulin,Sales,95533
10982,Yishay Decleir,Research,76811
10983,Somnath Parascandalo,Production,68620
10986,Masako Schiper,Development,72415
10987,Flemming Baezner,Development,53878
10988,Chinya Deyuan,Development,86877
10989,Sumali Candan,Finance,73713
10990,Shin Foote,Development,64994
10991,Munehiro Aingworth,Development,56356
10992,Zhensheng Juneja,Development,84076
10993,Arve Erde,Quality Management,56374
10995,Chenye Hertweck,Marketing,48215
10996,Matk Rahimi,Sales,65811
10997,Alselm Parascandalo,Production,42260
10998,Marlo Kandlur,Sales,68449
11000,Alain Bonifati,Development,70663
11001,Baziley Buchter,Development,85295
11003,Mariangiola Gulla,Development,70301
11004,JoAnna Decleir,Production,65349
11004,JoAnna Decleir,Quality Management,65349
11005,Byong Douceur,Development,72751
11007,Olivera Maccarone,Development,52818
11009,Alper Axelband,Sales,100178
11010,Jaques Narwekar,Finance,107605
11012,Taegyun Speckmann,Marketing,77994
11012,Taegyun Speckmann,Customer Service,77994
11013,Breannda Vesel,Development,73711
11014,Baoqiu Vecchi,Human Resources,66869
11016,Sibyl Rajaraman,Development,77280
11017,Jovan Sanella,Development,51194
11019,Leon Huttel,Development,84841
11020,Weiwu Encarnacion,Development,70623
11021,Srinidhi Henders,Research,70945
11022,Apostol Pintelas,Customer Service,102594
11022,Apostol Pintelas,Sales,102594
11023,Yifei Driscoll,Sales,73249
11026,Heon Ossenbruggen,Production,82252
11027,Remzi Cappello,Production,71980
11029,Georgi Itzfeldt,Sales,110670
11031,Ottavia Walstra,Marketing,108102
11032,Erez Schaaf,Customer Service,52119
11032,Erez Schaaf,Development,52119
11033,Shushma Bahk,Development,75271
11034,Moti Shrader,Customer Service,60234
11035,Bangqing Atrawala,Marketing,71777
11036,Muzhong Greenaway,Finance,79845
11037,Lansing Maliniak,Production,72400
11038,Jinya Beidas,Research,89602
11040,Cristinel Denna,Human Resources,84752
11041,Stamatina Matheson,Quality Management,76385
11041,Stamatina Matheson,Production,76385
11042,Gou Breugel,Development,54496
11043,Iara Range,Development,59648
11044,Elvia Cherinka,Sales,61156
11046,Jixiang Verhaegen,Finance,85410
11047,Heping Gluchowski,Customer Service,51336
11048,Jaques Demke,Sales,71176
11049,Gift Apsitis,Sales,81133
11050,Elvis Katiyar,Marketing,83373
11051,Przemyslawa Erol,Production,60101
11053,Sampalli Brobst,Production,63285
11055,Shaleah Neiman,Sales,79822
11056,Palash Speel,Sales,89685
11057,Adly Vural,Sales,78603
11058,Shigeaki Cyre,Research,70453
11059,Shawna Jarecki,Development,86161
11061,Pintsang Erni,Sales,101549
11061,Pintsang Erni,Finance,101549
11062,Shay Rettelbach,Production,67828
11063,Zhenbing Gente,Human Resources,52281
11064,Shawna Vieri,Production,72446
11065,Filipe Rathonyi,Production,78759
11066,Shaz Langford,Finance,59054
11067,Vatsa Rousseau,Production,67772
11068,Honglan Harnett,Research,68065
11070,Adib Raney,Quality Management,79163
11071,Kwan Sigstam,Development,61918
11072,Arfst Pulkowski,Customer Service,51830
11072,Arfst Pulkowski,Production,51830
11073,Yuriy Clemencon,Development,95670
11074,Spyrose Peak,Customer Service,54055
11075,Karsten Belinskaya,Production,82282
11076,Youssef Schaad,Development,51167
11078,Beshir Chenoweth,Development,70352
11079,Piyush Garigliano,Development,60362
11080,Sanjai Puppe,Quality Management,76975
11081,Barry Boyle,Finance,105429
11083,Shimshon Ducloy,Finance,103320
11083,Shimshon Ducloy,Human Resources,103320
11084,Greger Senzako,Production,75461
11085,Hailing Thummel,Production,83301
11086,Yishai Dalphin,Sales,68236
11087,Changho Jayawardene,Production,82057
11088,Sadun Hennings,Development,61333
11089,Conal Henders,Sales,51236
11091,Souichi Ramsay,Production,77591
11092,Narain Stamatiou,Sales,82823
11092,Narain Stamatiou,Marketing,82823
11093,Licheng Kitai,Development,71128
11094,Xiaoshan Ratnaker,Customer Service,60433
11095,Nathan Flowers,Customer Service,49217
11096,Shugo Zallocco,Production,73918
11098,Arnd Covnot,Development,47424
11099,Woody Spataro,Sales,109495
11100,Berna Cochrane,Research,64195
11101,Manibrata Horswill,Development,43989
11103,Sanjai Penttonen,Development,95395
11104,Hein Swan,Development,64696
11105,Holgard McAlpine,Production,85860
11106,Aris Iwayama,Development,108369
11107,Martijn Meriste,Quality Management,73210
11108,Danae Grabner,Human Resources,58920
11109,Chinho Stamatiou,Sales,66599
11111,Udi Zastre,Production,61163
11112,Boaz Mukaidono,Customer Service,52005
11113,Shahab Peng,Marketing,104979
11115,Sahrah Demos,Production,53177
11116,Sverrir Milicic,Quality Management,61830
11117,Bluma Kavvadias,Production,79384
11118,Sailaja Gelosh,Human Resources,64211
11120,Masato Curless,Customer Service,115504
11120,Masato Curless,Sales,115504
11121,Vugranam Kakkad,Development,61298
11122,Aleksandar Randi,Finance,63304
11123,Herb Cooley,Marketing,104886
11124,Gladys Porenta,Sales,93281
11125,Munir Spieker,Development,57571
11127,Mayumi Pashtan,Production,47308
11128,Shunichi Pusterhofer,Production,85866
11130,Xinyu Menhoudj,Human Resources,49667
11132,Kristin Harnett,Production,53787
11133,Nalini Azulay,Quality Management,54446
11134,Sachar Rajcani,Quality Management,79920
11135,Xinyu Mellouli,Customer Service,55665
11136,Gladys Luiz,Development,70716
11137,Hugh Luca,Development,58587
11139,Bogdan Homond,Customer Service,85274
11140,Elgin Gihr,Development,44151
11141,Vasiliy Kermarrec,Development,57809
11142,Moheb Raney,Development,51774
11143,Yongdong Rosen,Development,74769
11144,Carrsten Heinisuo,Sales,66082
11146,Ishfaq Masand,Sales,118453
11147,Ayonca Nitsch,Development,44748
11148,Zhanqiu Botman,Human Resources,79041
11148,Zhanqiu Botman,Finance,79041
11149,Domenico Imataki,Sales,126202
11150,Geraldo Garigliano,Sales,108321
11151,Gor Reinhard,Development,69662
11153,Honglan Simmen,Finance,55756
11154,Adel Ratnaker,Production,49970
11155,Moon Yetto,Sales,95727
11158,Masaki Hagimont,Production,54386
11159,Becky Schlenzig,Sales,83904
11161,Ung Ashish,Production,71393
11162,Kauko Narlikar,Development,106899
11163,Djenana Huttel,Sales,79373
11164,Alain Limongiello,Sales,91367
11164,Alain Limongiello,Finance,91367
11165,Kolar Pietrzykowski,Production,49397
11166,Weiyi Antonisse,Human Resources,53244
11167,Morris Zschoche,Production,61398
11168,Shmuel Tetzlaff,Sales,83123
11170,Minghong Cannard,Development,69647
11171,Yuguang Passino,Human Resources,55531
11172,Kristian Sudkamp,Marketing,103439
11172,Kristian Sudkamp,Sales,103439
11173,Tooru Warwick,Production,55227
11174,Akhilish Milicia,Production,47939
11175,Aksel Rajaraman,Development,46559
11177,Chrisa dAstous,Development,42652
11179,Kerhong Veccia,Quality Management,58041
11180,Mitsuyuki Bojadziev,Development,70695
11181,Hausi Cullers,Development,49290
11182,Tze Steinauer,Development,85700
11182,Tze Steinauer,Production,85700
11183,Herbert Serdy,Development,54923
11184,Masoud Theuretzbacher,Research,66502
11185,Aloys Baezner,Customer Service,50318
11186,Kshitij Stasinski,Production,48072
11188,Kazuyasu Kushner,Production,99737
11189,Dante Bodoff,Sales,99020
11190,Saeko Mellouli,Sales,80196
11190,Saeko Mellouli,Marketing,80196
11191,Pradeep Crooks,Marketing,56672
11192,Apostol Bahr,Quality Management,50526
11193,Val Kumaresan,Human Resources,57753
11194,Giap Tempesti,Development,95201
11196,Gennadi Breugel,Development,63677
11197,Tadahiro Fordan,Sales,104016
11198,Leif Gini,Sales,71477
11199,Ortrud Srimani,Development,71101
11199,Ortrud Srimani,Production,71101
11200,Renny Junet,Development,67824
11201,Jouko Masaki,Research,56995
11202,Marek Ranon,Human Resources,55847
11204,Diederik Covnot,Production,73457
11205,Tayeb Ebeling,Sales,92356
11207,Saeed Gips,Development,59515
11208,Saniya Valtorta,Production,92170
11209,Xuejun Penn,Production,49122
11209,Xuejun Penn,Customer Service,49122
11210,Kamakshi Decaestecker,Human Resources,68768
11211,Yurij Rissland,Production,99858
11212,Teruyuki Peternell,Sales,94222
11213,Vugranam Munoz,Production,46298
11215,Rimon Sury,Quality Management,87231
11216,Utz Perng,Production,67382
11217,Kellie Mawatari,Production,58841
11219,Youpyo Heuter,Research,64917
11219,Youpyo Heuter,Development,64917
11220,Sahrah Figueira,Research,44562
11222,Yishai Neimat,Sales,81056
11225,Maria Schicker,Production,53797
11226,Margareta Akiyama,Sales,95170
11227,Dayanand Figueira,Human Resources,75606
11228,Utz Puoti,Production,59869
11229,Gretta Ramamoorthy,Production,75449
11229,Gretta Ramamoorthy,Quality Management,75449
11231,Marit Narwekar,Human Resources,59805
11232,Hidefumi Crelier,Customer Service,63013
11233,Sanjit Waschkowski,Development,64655
11234,Tooru Vingron,Production,76511
11235,Larisa Schueller,Production,46879
11236,Marek Orlowska,Production,66648
11238,Kwan Chenoweth,Research,60954
11238,Kwan Chenoweth,Development,60954
11239,Gurbir Kenevan,Sales,107332
11240,Kiam Condotta,Development,97545
11242,Jinya Camurati,Production,65948
11243,Udi Desikan,Production,51540
11244,Navin Restivo,Customer Service,83132
11245,Jaideep Pews,Production,91670
11246,Maik Reinhart,Production,50051
11246,Maik Reinhart,Development,50051
11247,Ranga Rebaine,Human Resources,54614
11249,Randi Cyre,Development,76694
11250,Sverrir Cusworth,Production,80796
11251,Bezalel Chinal,Marketing,96160
11252,Rutger Dulin,Development,57921
11253,Koldo Pokrovskii,Development,61810
11254,Danel Rindone,Sales,55457
11255,Ortrud Karunanithi,Development,50272
11258,Aris Maccarone,Customer Service,67532
11259,Amalendu Gronowski,Sales,111611
11260,Ingemar Schade,Customer Service,52435
11261,Claudi Demri,Production,89977
11262,Bokyung Melski,Marketing,66717
11263,Kwangjo Fiebach,Production,73249
11264,Uma Oehlmann,Development,95584
11266,Florina Rohrbach,Quality Management,47142
11267,Shaunak Zaumen,Research,78218
11267,Shaunak Zaumen,Development,78218
11268,Aimee Petersohn,Production,66827
11269,Garnik Slutz,Sales,78895
11270,Gina Falster,Research,64115
11272,Frederique Molenkamp,Sales,95778
11273,Make Guting,Finance,62905
11274,Masanao Nicolson,Customer Service,43538
11275,Hitomi Eppinger,Development,87020
11276,Yunming Cappelletti,Research,71804
11277,Munehiro Ritcey,Research,56340
11277,Munehiro Ritcey,Development,56340
11278,Sumali Juneja,Customer Service,76604
11279,Masanao Ranft,Human Resources,66884
11282,Josyula Schaad,Sales,89424
11283,Shmuel Codenie,Finance,95144
11284,Bernice Felcyn,Quality Management,83956
11285,Randy Koshino,Finance,52943
11286,Joydip Gini,Sales,108308
11287,Sreenivas Farrag,Marketing,86470
11289,Chuanti Cherinka,Development,68475
11290,Visit Dredge,Development,72061
11292,Souichi Sichman,Development,66289
11294,Tru Segond,Development,70173
11295,Abdelkader Lanzelotte,Finance,109283
11296,Hironobu Kenevan,Production,55329
11298,Jiong Alvarado,Production,97698
11298,Jiong Alvarado,Development,97698
11299,Christfried Tokunaga,Production,78553
11301,Mingzeng Oxenboll,Human Resources,59445
11303,Jaewoo Usery,Development,86521
11304,Rajmohan Azadmanesh,Development,82290
11305,Augustine Schwabacher,Customer Service,71394
11306,Subhankar Reeken,Sales,96997
11307,Mohd Dratva,Sales,75613
11309,Caolyn Ranai,Finance,45446
11310,Jianhua Swab,Sales,93094
11311,Hyuckchul Bahk,Marketing,71682
11312,Shih Terlouw,Production,69781
11313,Paraskevi Kusalik,Marketing,95643
11314,Vasiliy Jenevein,Customer Service,65753
11316,Ult Farrar,Development,50144
11317,Shigeaki Hagimont,Development,55544
11317,Shigeaki Hagimont,Research,55544
